Experiment Simple_Date Class_ID Participant_Private_ID Time_On_Task Condition Phase Trial Time_On_Trial Trial_Number RestudyDecision JoL Test Event_Index Response all_test_element_codings_as_one Test_Total_Correct
liften begonnen vast te zitten.
?" "1 3 4 0" 3
1 2022-06-03 nR6 6563293 27.7666666666667 No-SSI 2 Suez 534 5 Ja 2 "er was geen natuurlijke kortere weg tussen de atlantishe oceaan en nog een oceaan.
de schippers moesten varen via de afrikaanse kust.
er was een kortere weg nodig.
het Suezkanaal werd gegraven" 76 "er was geen natuurlijke kortere weg tussen de atlantishe oceaan en nog een oceaan.
de schippers moesten varen via de afrikaanse kust.
er was een kortere weg nodig.
het Suezkanaal werd gegraven" "1 2 3 4" 4
1 2022-06-03 nR6 6563293 27.7666666666667 No-SSI 2 Muziek 532 6 Ja 2 "je kan er een hoger IQ van krijgen.
het kan helpen bij herrineringen ophalen.
er worden verschillende delen van je hersens geactiveerd." 78 "je kan er een hoger IQ van krijgen.
het kan helpen bij herrineringen ophalen.
er worden verschillende delen van je hersens geactiveerd." "4 3 1" 3
1 2022-06-03 nR6 6563294 19.2166666666667 No-SSI 1 Beton 410 1 Ja 1 "beton gaat krimpen 
liftschacht word kleiner
gebouw krimt
lift past er niet meer door" 35 NA "3 4 0 0" 2
1 2022-06-03 nR6 6563294 19.2166666666667 No-SSI 1 Botox 404 2 Ja 2 "mensen kunnen dood gaan
geen gevoel meer
eerst voor mensen die te hard kinperden
giftige stoffen" 37 "mensen kunnen dood gaan
geen gevoel meer
eerst voor mensen die te hard kinperden
giftige stoffen" "0 0 1 0" 1
1 2022-06-03 nR6 6563294 19.2166666666667 No-SSI 1 Metro 407 3 Nee 3 "er onstont een nieuw rif
er kwam meer plankton en een ander diertje
de visjes kwamen
de grote vissen kwamen" 39 "er onstont een nieuw rif
er kwam meer plankton en een ander diertje
de visjes kwamen
de grote vissen kwamen" "2 3 4 0" 3
1 2022-06-03 nR6 6563294 19.2166666666667 No-SSI 2 Geld 422 4 Ja 1 "ze wennen aan luxe
niet gelukkig voor langetijd
ze willen meer
familie is toch belangrijker" 74 "ze wennen aan luxe
niet gelukkig voor langetijd
ze willen meer
familie is toch belangrijker" "3 2 4 1" 4
1 2022-06-03 nR6 6563294 19.2166666666667 No-SSI 2 Suez 447 5 Ja 3 "indische en middelandse zee verbinden
seuzkanaal werd gegraven
route met 40 afgekort tussen jeddah en rotterdam
door oostenrijkse ingineur " 76 "indische en middelandse zee verbinden
seuzkanaal werd gegraven
route met 40 afgekort tussen jeddah en rotterdam
door oostenrijkse ingineur" "1 4 Given 0" 2
1 2022-06-03 nR6 6563294 19.2166666666667 No-SSI 2 Muziek 424 6 Ja 1 "hogere iq scores
beter in wiskunde
?
?" 78 NA "4 2 0 0" 2
1 2022-06-03 nR6 6563296 21.05 SSI 1 Metro 502 1 Nee 2 "meer plankton, niet afval verwerken, meer vis, ontstont een rif" 47 "meer plankton, niet afval verwerken, meer vis, ontstont een rif" "3 1 4 2" 4
1 2022-06-03 nR6 6563296 21.05 SSI 1 Beton 478 2 Nee 2 "beton krimpt in
beton teheet
liftschacht aanpassen
lift te groot" 49 "beton krimpt in
beton teheet
liftschacht aanpassen
lift te groot" "3 0 0 4" 2
1 2022-06-03 nR6 6563296 21.05 SSI 1 Botox 420 3 Nee 1 "jonger eruitzien
andere gezichtuitdrukking
spieren ontspannen
?" 51 "jonger eruitzien
andere gezichtuitdrukking
spieren ontspannen
?" "3 4 1 0" 3
1 2022-06-03 nR6 6563296 21.05 SSI 2 Geld 408 4 Nee 1 "ze worden afgeleid van gevaren" 86 "ze worden afgeleid van gevaren" 0 0
1 2022-06-03 nR6 6563296 21.05 SSI 2 Suez 384 5 Nee 1 "een kannaal gegraven
" 88 "een kannaal gegraven
" 4 1
1 2022-06-03 nR6 6563296 21.05 SSI 2 Muziek 358 6 Nee 1 "beter geheugen
alzhimer verhelpen
hogere iq test
dingen herrineren" 90 "beter geheugen
alzhimer verhelpen
hogere iq test
dingen herrineren" "3 0 4 0" 2
1 2022-06-03 nR6 6563298 16.6833333333333 SSI 1 Geld 565 1 Nee 3 "omdat ze al hun geld gaan uitgeven aan dingen en uiteindelijk hebben ze alles uitgegeven en willen ze weer iets nieuws maar kunnen ze dat niet kopen doordat ze niks meer over hebben." 47 "omdat ze al hun geld gaan uitgeven aan dingen en uiteindelijk hebben ze alles uitgegeven en willen ze weer iets nieuws maar kunnen ze dat niet kopen doordat ze niks meer over hebben." "0 0 4 0" 1
1 2022-06-03 nR6 6563298 16.6833333333333 SSI 1 Metro 472 2 Ja 1 ? 49 ? "0 0 0 0 0 0" 0
1 2022-06-03 nR6 6563298 16.6833333333333 SSI 1 Beton 442 3 Nee 4 "omdat de muren gaan krimpen. en dan blijft de lift vast zitten" 51 NA "3 4" 2
1 2022-06-03 nR6 6563298 16.6833333333333 SSI 2 Botox 190 4 Ja 1 "dat je dikke lippen krijgt" 86 "dat je dikke lippen krijgt" 0 0
1 2022-06-03 nR6 6563298 16.6833333333333 SSI 2 Muziek 190 5 Ja 1 "dat je leert noten te lezen en zo slimmer wordt" 88 "dat je leert noten te lezen en zo slimmer wordt" "0 4" 1
1 2022-06-03 nR6 6563298 16.6833333333333 SSI 2 Suez 178 6 Ja 1 ? 90 ? "0 0 0 0 0 0" 0
1 2022-06-03 nR6 6563299 27.1833333333333 SSI 1 Suez 540 1 Ja 3 "zodat de handel sneller kon gaan
het scheelde heel veel tijd
er was toch een woestijn waar niks gebeurde
?" 47 "zodat de handel sneller kon gaan
het scheelde heel veel tijd
er was toch een woestijn waar niks gebeurde
?" "3 0 0 0" 1
1 2022-06-03 nR6 6563299 27.1833333333333 SSI 1 Geld 535 2 Ja 3 ? 49 ? "0 0 0 0 0 0" 0
1 2022-06-03 nR6 6563299 27.1833333333333 SSI 1 Beton 535 3 Ja 2 "het beton krimpt
de liftschachten worden samen gedrukt
de liften komen vast te zitten
er moet een nieuwe lift in en nieuwe liftschachten" 51 "het beton krimpt
de liftschachten worden samen gedrukt
de liften komen vast te zitten
er moet een nieuwe lift in en nieuwe liftschachten" "3 0 4 Given" 2
1 2022-06-03 nR6 6563299 27.1833333333333 SSI 2 Muziek 697 4 Ja 1 "je gebruikt een deel van je hersenen die je normaal niet gebruikt
je iq kan er van omhoog gaan
je kan erdoor herinneringen ophalen
?" 86 "je gebruikt een deel van je hersenen die je normaal niet gebruikt
je iq kan er van omhoog gaan
je kan erdoor herinneringen ophalen
?" "0 4 3 0" 2
1 2022-06-03 nR6 6563299 27.1833333333333 SSI 2 Metro 690 5 Ja 2 "?
?
er groeide koraal
dat koraal trok vissen aan" 88 "?
?
er groeide koraal
dat koraal trok vissen aan" "0 0 2 4" 2
1 2022-06-03 nR6 6563299 27.1833333333333 SSI 2 Botox 660 6 Ja 1 "je kan andere gezichtuitdrukkingen krijgen
je kan je rimpels weg laten halen
?
?" 90 "je kan andere gezichtuitdrukkingen krijgen
je kan je rimpels weg laten halen
?
?" "4 2 0 0" 2
1 2022-06-03 nR6 6563312 20.7833333333333 No-SSI 1 Geld 526 1 Nee 2 "omdat ze luxe gewend zijn en dan zijn ze vaak veel korter of haast niet tevreden met iets en je kan dan veel minder doen in je leven" 35 "omdat ze luxe gewend zijn en dan zijn ze vaak veel korter of haast niet tevreden met iets en je kan dan veel minder doen in je leven" "3 2 0" 2
1 2022-06-03 nR6 6563312 20.7833333333333 No-SSI 1 Muziek 490 2 Nee 1 "hogere scores op iq testen en het kan je helpen herinneren" 37 "hogere scores op iq testen en het kan je helpen herinneren" "4 3" 2
1 2022-06-03 nR6 6563312 20.7833333333333 No-SSI 1 Beton 494 3 Ja 4 "omdat het beton kleiner word dorr een centrale kachel in een gebouw en daar word t beton kleiner door dus dan word t pad van beneden naar boven via de lift steeds krapper en op een gegeven moment staat ie vast" 39 NA "3 1 0/H 4" 3
1 2022-06-03 nR6 6563312 20.7833333333333 No-SSI 2 Botox 417 4 Nee 1 "het word dikker en het zorgt dat t rustiger gaat" 74 "het word dikker en het zorgt dat t rustiger gaat" 0 0
1 2022-06-03 nR6 6563312 20.7833333333333 No-SSI 2 Suez 365 5 Nee 2 "om de reistijd" 76 NA 0 0
1 2022-06-03 nR6 6563312 20.7833333333333 No-SSI 2 Metro 330 6 Nee 2 "meer plankton, meer riffen, meer vissen en minder metro's" 78 "meer plankton, meer riffen, meer vissen en minder metro's" "3 2 4 0" 3
1 2022-06-07 I48 6581301 9.58333333333333 SSI 1 Beton 259 1 Nee 3 "In gebouwen zit een centrale verwarming
Daardoor krimpt het beton
En liften blijven steken" 47 "In gebouwen zit een centrale verwarming
Daardoor krimpt het beton
En liften blijven steken" "1 3 4" 3
1 2022-06-07 I48 6581301 9.58333333333333 SSI 1 Muziek 289 2 Ja 3 "Het spelen van muziek gebruikt meerdere hersenhelften
Door het spelen van muziek krijg je een hoger iq en is wiskunde makkelijker
Het kan ook gebruikt worden om herrineringen terug te halen" 49 "Het spelen van muziek gebruikt meerdere hersenhelften
Door het spelen van muziek krijg je een hoger iq en is wiskunde makkelijker
Het kan ook gebruikt worden om herrineringen terug te halen" "1 4 2 3" 4
1 2022-06-07 I48 6581301 9.58333333333333 SSI 1 Metro 290 3 Ja 0 "????
?
?'
Vissen worden er door aangetrokken" 51 "????
?
?'
Vissen worden er door aangetrokken" "0 0 0 4" 1
1 2022-06-07 I48 6581301 9.58333333333333 SSI 2 Geld 150 4 Nee 1 ? 86 ? "0 0 0 0 0 0" 0
1 2022-06-07 I48 6581301 9.58333333333333 SSI 2 Botox 166 5 Ja 3 "de spieren wworden aangespan
plastische chirurgie
minder rimpels
jonger
" 88 "de spieren wworden aangespan
plastische chirurgie
minder rimpels
jonger
" "0 2 0" 1
1 2022-06-07 I48 6581301 9.58333333333333 SSI 2 Suez 163 6 Nee 2 ? 90 ? "0 0 0 0 0 0" 0
1 2022-06-07 I48 6581302 27.9666666666667 SSI 1 Botox 679 1 Ja 1 "Botox blokkeert het aanspansignaal tussen de zenuwen en de spieren in ons gezicht
Je spieren worden verdoofd
Je kan je spieren niet meer aanspannen
Je ziet er jonger uit en je huid is gladder" 47 "Botox blokkeert het aanspansignaal tussen de zenuwen en de spieren in ons gezicht
Je spieren worden verdoofd
Je kan je spieren niet meer aanspannen
Je ziet er jonger uit en je huid is gladder" "Given 1 0 3 2" 3
1 2022-06-07 I48 6581302 27.9666666666667 SSI 1 Suez 749 2 Nee 3 "Er was geen goede verbinding tussen afrika en europa 
je moest nu om heel afrika heen varen
Er werd een kanaal door de woestijn uitgegraven
De route werd korter" 49 "Er was geen goede verbinding tussen afrika en europa 
je moest nu om heel afrika heen varen
Er werd een kanaal door de woestijn uitgegraven
De route werd korter" "0 2 4 Given" 2
1 2022-06-07 I48 6581302 27.9666666666667 SSI 1 Muziek 818 3 Nee 3 "Je gebruikt meer verschillende hersencellen door muziek te spelen
Je gaat beter rekenen met breuken
Je kan beter dingen herinneren
?" 51 "Je gebruikt meer verschillende hersencellen door muziek te spelen
Je gaat beter rekenen met breuken
Je kan beter dingen herinneren
?" "1 2 3 0" 3
1 2022-06-07 I48 6581302 27.9666666666667 SSI 2 Metro 492 4 Nee 3 "Er komt een kunstmatig rif
Er komt meer plankton
Er komen meer vissen
De fauna word uitgebreid" 86 "Er komt een kunstmatig rif
Er komt meer plankton
Er komen meer vissen
De fauna word uitgebreid" "2 3 4 0" 3
1 2022-06-07 I48 6581302 27.9666666666667 SSI 2 Geld 518 5 Ja 2 "Mensen willen geld
Ze kopen luxe dingen
Ze wennen er snel aan
Ze willen meer geld om gelukkig te zijn" 88 NA "0 0 3 4" 2
1 2022-06-07 I48 6581302 27.9666666666667 SSI 2 Beton 534 6 Nee 3 "Er zt een centarle verwarming in het gebouw
Het beton droogt uit en het krimpt
De lift blijft hangen
De lift moet worden gerenoveerd
" 90 "Er zt een centarle verwarming in het gebouw
Het beton droogt uit en het krimpt
De lift blijft hangen
De lift moet worden gerenoveerd
" "1 2 3 4 Given" 4
1 2022-06-07 I48 6581303 27.45 No-SSI 1 Metro 543 1 Ja 2 "er komt meer leefgebied voor vissen.
" 35 "er komt meer leefgebied voor vissen.
" 2 1
1 2022-06-07 I48 6581303 27.45 No-SSI 1 Suez 517 2 Ja 1 "zodat ze niet zolang hoeften te reizen om te kunnen handelen" 37 "zodat ze niet zolang hoeften te reizen om te kunnen handelen" 3 1
1 2022-06-07 I48 6581303 27.45 No-SSI 1 Beton 426 3 Ja 0 ? 39 ? "0 0 0 0 0 0" 0
1 2022-06-07 I48 6581303 27.45 No-SSI 2 Geld 732 4 Ja 0 "Geld maakt niet voor een lange tijd gelukkig.
want ze raken gewend aan het luxe" 74 "Geld maakt niet voor een lange tijd gelukkig.
want ze raken gewend aan het luxe" "4 3" 2
1 2022-06-07 I48 6581303 27.45 No-SSI 2 Muziek 657 5 Ja 0 "je scores op een IQ tekst worden hoger
het kan herrinneringen terughalen
" 76 "je scores op een IQ tekst worden hoger
het kan herrinneringen terughalen
" "4 3" 2
1 2022-06-07 I48 6581303 27.45 No-SSI 2 Botox 581 6 Ja 1 "je gaat er jonger uitzien" 78 "je gaat er jonger uitzien" 3 1
1 2022-06-07 I48 6581305 42.8 SSI 1 Suez 1185 1 Nee 3 "Er is geen natuurlijke verbinding tussen de Middelandse Zee en de Indische Oceaan.
De handelroute tussen Jeddah en Rotterdam is te lang, omdat ze helemaal om Afrika heen moeten varen.
Ze graven het Suezkanaal als oplossing.
De route is korter geworden." 47 "Er is geen natuurlijke verbinding tussen de Middelandse Zee en de Indische Oceaan.
De handelroute tussen Jeddah en Rotterdam is te lang, omdat ze helemaal om Afrika heen moeten varen.
Ze graven het Suezkanaal als oplossing.
De route is korter geworden." "1 2 4 3 Given" 4
1 2022-06-07 I48 6581305 42.8 SSI 1 Geld 1267 2 Ja 2 "Mensen moeten zich minder aflijden van gevaren.
Iemand wint het lotterij.
Hij is eventjes heel gelukkig.
Hij is eraan gewend." 49 "Mensen moeten zich minder aflijden van gevaren.
Iemand wint het lotterij.
Hij is eventjes heel gelukkig.
Hij is eraan gewend." "0 2 3" 2
1 2022-06-07 I48 6581305 42.8 SSI 1 Botox 1321 3 Nee 3 "Botox maakt het huid meer ontspannen.
Botox kan rimpels laten verdwijnen.
Hierdoor kan je er jonger uitzien.
Hierdoor kan het gezichtsuitdrukking veranderen.
" 51 NA "0 2 3 4" 3
1 2022-06-07 I48 6581305 42.8 SSI 2 Metro 677 4 Nee 3 "De metro wagons zinken.
De metro wagons worden niet verwerkt.
Plankton en verschillende zee fauna gaat daar leven.
Er is veel meer zeeleven aan de Oostkust van Amerika." 86 "De metro wagons zinken.
De metro wagons worden niet verwerkt.
Plankton en verschillende zee fauna gaat daar leven.
Er is veel meer zeeleven aan de Oostkust van Amerika." "Given 1 3 4" 3
1 2022-06-07 I48 6581305 42.8 SSI 2 Muziek 761 5 Nee 3 "Muziek leren en spelen.
Oude herinneringen kunnen terugkomen.
Scoort hoger op IQ testen.
Ruimtelijke Vaardigheden worden sterker." 88 "Muziek leren en spelen.
Oude herinneringen kunnen terugkomen.
Scoort hoger op IQ testen.
Ruimtelijke Vaardigheden worden sterker." "Given 3 4 2" 3
1 2022-06-07 I48 6581305 42.8 SSI 2 Beton 763 6 Ja 2 "Er is een centrale verwarming in een gebouw.
Hierdoor droogt het beton uit.
Het beton en het gebouw krimpen.
De lift krimpt niet dus moet het gerenoveerd worden." 90 "Er is een centrale verwarming in een gebouw.
Hierdoor droogt het beton uit.
Het beton en het gebouw krimpen.
De lift krimpt niet dus moet het gerenoveerd worden." "1 2 3 4 Given" 4
1 2022-06-07 I48 6581306 23.4666666666667 No-SSI 1 Muziek 544 1 Ja 2 "gebruik van verschillende hersengebieden
betere wiskundige vaardigheden
herinneringen terugkrijgen
?" 35 "gebruik van verschillende hersengebieden
betere wiskundige vaardigheden
herinneringen terugkrijgen
?" "1 2 3 0" 3
1 2022-06-07 I48 6581306 23.4666666666667 No-SSI 1 Beton 587 2 Ja 1 "centrale verwarming
?
? 
de lift gaat stuk" 37 "centrale verwarming
?
? 
de lift gaat stuk" "1 0 0 4" 2
1 2022-06-07 I48 6581306 23.4666666666667 No-SSI 1 Botox 553 3 Ja 2 "?
" 39 "?
" "0 0 0 0 0 0" 0
1 2022-06-07 I48 6581306 23.4666666666667 No-SSI 2 Metro 444 4 Ja 3 "ze hoefte het zelf niet af te breken
ze bouwde een kunstmatige rivier
er kwam veel plankton
meer vis" 74 "ze hoefte het zelf niet af te breken
ze bouwde een kunstmatige rivier
er kwam veel plankton
meer vis" "1 0 3 4" 3
1 2022-06-07 I48 6581306 23.4666666666667 No-SSI 2 Geld 459 5 Ja 3 "?
?
ze krijgen een kort gevoel van geluk
geld maakt niet gelukkig " 76 "?
?
ze krijgen een kort gevoel van geluk
geld maakt niet gelukkig" "0 0 2 4" 2
1 2022-06-07 I48 6581306 23.4666666666667 No-SSI 2 Suez 484 6 Nee 4 "er was een groot obstakel
dat koste veel moeite
ze moesten omvaren
ze maakte het kanaal" 78 "er was een groot obstakel
dat koste veel moeite
ze moesten omvaren
ze maakte het kanaal" "0 0 2 4" 2
1 2022-06-07 I48 6581308 18.5166666666667 No-SSI 1 Beton 395 1 Nee 4 "Als gebouwen van beton gemaakt worden, word daar soms niet goed op de centrale verwarming gelet. Hierdoor kan het beton door de warmte gaan krimpen, en dan krimpt het gebouw ook en klein beetje. Dan blijven de liften hangen en moeten ze vaak gerenoveerd worden." 35 NA "1 3 0 4 Given" 3
1 2022-06-07 I48 6581308 18.5166666666667 No-SSI 1 Muziek 401 2 Nee 3 "Als je muziek speelt stimuleert het veel gebieden in je hersenen waardoor je beter word in wiskunde, het herinneringen kan opbrengen, en je een hoger IQ hebt." 37 "Als je muziek speelt stimuleert het veel gebieden in je hersenen waardoor je beter word in wiskunde, het herinneringen kan opbrengen, en je een hoger IQ hebt." "1 2 3 4" 4
1 2022-06-07 I48 6581308 18.5166666666667 No-SSI 1 Botox 388 3 Ja 2 "Als je (te veel) botox gebruikt kun je vreemde gezichtsuitdrukkingen krijgen." 39 "Als je (te veel) botox gebruikt kun je vreemde gezichtsuitdrukkingen krijgen." 4 1
1 2022-06-07 I48 6581308 18.5166666666667 No-SSI 2 Metro 373 4 Ja 1 "Er werd een kunstmatig rif aangemaakt door de gezonken wagons. Daardoor kwam er veel plankton en werden er meer vissen aangetrokken." 74 "Er werd een kunstmatig rif aangemaakt door de gezonken wagons. Daardoor kwam er veel plankton en werden er meer vissen aangetrokken." "2 3 4" 3
1 2022-06-07 I48 6581308 18.5166666666667 No-SSI 2 Suez 374 5 Nee 3 "Schepen moesten heel ver varen om van Jeddah naar Rotterdam te komen omdat er geen natuurlijke verbinding was tussen 2 oceanen. Toen gingen werknemers jarenlang aan het werk om het Suezkanaal te graven, waardoor het bijna de helft korter werd." 76 "Schepen moesten heel ver varen om van Jeddah naar Rotterdam te komen omdat er geen natuurlijke verbinding was tussen 2 oceanen. Toen gingen werknemers jarenlang aan het werk om het Suezkanaal te graven, waardoor het bijna de helft korter werd." "2 1 4 Given" 3
1 2022-06-07 I48 6581308 18.5166666666667 No-SSI 2 Geld 352 6 Nee 3 "Je kan geluk maar voor een korte tijd voelen, daarna wen je eraan en voel je je niet meer gelukkig." 78 "Je kan geluk maar voor een korte tijd voelen, daarna wen je eraan en voel je je niet meer gelukkig." "2 3 4" 3
1 2022-06-07 I48 6581309 34.7666666666667 SSI 1 Geld 741 1 Ja 3 "mensen moeten lange gevaar vermijden
hierdoor voelen ze een kleine ervaring van geluk of ongeluk
bij een loterij heb je een te lange ervaring van geluk" 47 "mensen moeten lange gevaar vermijden
hierdoor voelen ze een kleine ervaring van geluk of ongeluk
bij een loterij heb je een te lange ervaring van geluk" "0 2 0" 1
1 2022-06-07 I48 6581309 34.7666666666667 SSI 1 Suez 776 2 Ja 3 "er was geen natuurlijke snelle weg naar Rotterdam
daardoor deden schepen er langer over
hierdoor moesten ze een kanaal graven" 49 "er was geen natuurlijke snelle weg naar Rotterdam
daardoor deden schepen er langer over
hierdoor moesten ze een kanaal graven" "0 2 4" 2
1 2022-06-07 I48 6581309 34.7666666666667 SSI 1 Beton 837 3 Ja 4 "in een flat zit meestal een centrale verwarming
als beton uitdroogt krimpt het
als beton krimpt krimpt het gebouw
als het gebouw krimpt kan de lift klem komen te zitten" 51 "in een flat zit meestal een centrale verwarming
als beton uitdroogt krimpt het
als beton krimpt krimpt het gebouw
als het gebouw krimpt kan de lift klem komen te zitten" "1 2 3 0 4" 4
1 2022-06-07 I48 6581309 34.7666666666667 SSI 2 Botox 737 4 Ja 3 "je kan jezelf jonger laten lijken
hierdoor kan je alleen wel een gekke gezichtsuitdrukking krijgen.
ook kan er per ongeluk te veel worden gebruikt
het kan dan zo zijn dat mensen overlijden" 86 NA "3 4 0 0" 2
1 2022-06-07 I48 6581309 34.7666666666667 SSI 2 Muziek 766 5 Ja 3 "verschillende hersendelen zijn actief
hierdoor kan je een hoger IQ hebben
en het kan je helpen bij het ophalen van herrineringen" 88 "verschillende hersendelen zijn actief
